hhld_num,dwell_type,income,n_person,n_vehicle,n_licence,n_emp_ft,n_emp_pt,n_emp_home,n_student,n_hhld_trip,region_hhld,pd_hhld,waterzn_hhld,expf,Pop
731180,1,3,4,2,3,1,0,0,1,5,12,63,120346,39.83,159.32
731543,1,4,2,2,2,2,0,0,0,4,12,65,121380,11.22,22.44
731971,1,3,2,2,2,0,0,0,0,5,12,64,121032,21.47,42.94
732066,1,3,2,2,1,1,0,0,0,2,12,64,121773,14.15,28.3
732176,2,3,2,1,1,2,0,0,0,4,12,64,121945,26.06,52.12
732218,1,6,3,2,3,2,1,0,1,8,12,64,120301,14.83,44.49
732283,1,2,2,1,1,1,0,0,0,6,12,64,121699,29.8,59.6
732368,1,2,2,2,2,0,0,0,0,6,12,64,122054,7.79,15.58
732401,2,4,1,1,1,1,0,0,0,2,12,64,121703,36.3,36.3
732460,1,5,3,2,2,1,0,0,1,23,12,63,120008,9.95,29.85
732510,2,7,1,0,0,0,0,0,0,0,12,65,121000,17.85,17.85
732634,3,7,2,3,2,2,0,0,0,5,12,64,120057,18.18,36.36
732641,2,4,2,2,2,0,1,0,0,4,12,64,122083,31.42,62.84
732657,1,7,3,1,3,0,0,0,3,7,12,63,120321,40.11,120.33
732889,2,2,1,0,0,0,0,0,0,2,12,63,121447,10.79,10.79
732974,1,2,2,1,1,0,0,0,0,3,12,63,121405,9.45,18.9
733336,1,6,4,2,2,1,0,0,2,8,12,63,120003,32.83,131.32
733355,1,4,2,2,2,1,0,1,0,0,12,65,121786,16.86,33.72
733553,3,3,1,1,1,1,0,0,0,3,12,64,120071,14.78,14.78
733597,1,4,3,1,2,1,0,0,1,7,12,65,122139,25.82,77.46
733670,1,6,3,2,2,2,0,1,1,5,12,69,120789,25.72,77.16
733685,1,7,4,2,2,2,0,0,2,4,12,64,120301,23.93,95.72
733691,2,4,2,1,1,1,0,0,1,4,12,65,120137,4.81,9.62
733714,3,4,2,2,2,1,1,0,0,9,12,64,121426,25.46,50.92
733938,1,6,2,2,2,0,1,0,0,4,12,67,120202,16.08,32.16
734530,2,7,1,1,1,0,0,0,0,0,12,65,122127,16.02,16.02
734563,3,4,3,2,2,2,0,0,0,8,12,69,121632,25.25,75.75
734616,1,4,2,2,2,2,0,0,0,4,12,64,121930,4.92,9.84
734653,1,6,3,3,2,1,1,0,0,6,12,65,121395,13.58,40.74
734716,2,2,2,1,2,0,1,0,2,6,12,63,121043,18,36
734774,1,7,1,2,1,1,0,0,0,2,12,66,121643,18.47,18.47
735149,2,4,3,1,2,1,0,0,0,2,12,63,121615,21.29,63.87
735244,1,7,2,2,2,1,0,0,0,0,12,65,122127,12.05,24.1
735259,1,4,2,2,2,2,0,0,0,4,12,65,122004,82.8,165.6
735276,2,7,1,0,0,1,0,0,0,2,12,64,121703,27.96,27.96
735384,1,2,3,2,3,0,0,0,2,10,12,63,121882,23.49,70.47
735511,3,4,1,1,1,1,0,0,0,2,12,64,121449,11.81,11.81
735605,1,5,4,3,2,1,0,0,2,7,12,65,122127,13.45,53.8
735619,1,5,2,2,2,1,0,1,0,3,12,66,120421,11.16,22.32
735709,3,4,1,1,1,1,0,0,0,3,12,64,121263,17.93,17.93
736091,1,4,3,2,2,2,1,0,1,17,12,64,121032,42.92,128.76
736231,1,4,4,1,4,1,2,0,0,10,12,65,121500,16.65,66.6
736360,1,3,1,1,1,0,0,0,0,0,12,69,121010,13.59,13.59
736652,3,4,2,2,2,2,0,0,0,2,12,65,120114,25.94,51.88
736792,1,4,2,3,2,2,0,0,0,8,12,67,120577,36.8,73.6
737097,1,3,1,1,1,1,0,0,0,2,12,64,121582,17.94,17.94
737131,1,4,2,2,2,2,0,0,0,4,12,65,121238,15.79,31.58
737170,1,4,1,1,1,1,0,0,0,4,12,63,121046,11.69,11.69
737628,1,7,4,3,3,3,0,0,2,6,12,65,122128,37,148
737695,2,5,2,2,2,2,0,0,1,6,12,67,121217,59.41,118.82
737714,1,4,3,2,2,1,0,0,0,2,12,64,122109,32.7,98.1
737909,3,7,2,2,2,0,0,0,0,6,12,64,120073,8.58,17.16
738357,1,5,3,1,2,1,1,1,1,13,12,63,121675,22.52,67.56
738375,1,4,1,1,1,1,0,0,0,6,12,69,121634,22.29,22.29
738461,1,7,3,3,2,2,0,0,1,6,12,67,121823,29.58,88.74
738471,1,7,5,2,2,2,0,0,3,7,12,65,121792,24.34,121.7
738567,2,1,1,0,1,0,1,0,0,2,12,64,121263,18.06,18.06
738608,1,2,2,2,2,1,1,0,1,4,12,64,121799,21.84,43.68
738634,3,4,2,1,2,1,0,0,1,4,12,64,121067,18.18,36.36
738668,1,6,3,3,3,2,1,0,1,6,12,64,121761,20.95,62.85
738684,2,5,1,1,1,0,0,0,0,0,12,63,121313,14.07,14.07
738713,1,3,2,3,2,0,0,0,0,8,12,67,120606,16.08,32.16
738876,3,4,6,3,2,2,0,2,4,14,12,65,120403,53.38,320.28
738881,2,2,2,1,1,0,0,0,0,4,12,69,121547,27.62,55.24
738931,2,7,1,0,0,0,0,0,0,0,12,64,121079,12.1,12.1
739808,1,4,4,2,2,1,0,0,0,2,12,63,120346,22.64,90.56
739889,2,2,2,0,2,0,2,1,2,5,12,64,121773,32.99,65.98
739891,2,4,2,1,2,1,1,0,0,2,12,64,121278,34.09,68.18
739938,2,6,2,2,2,2,0,0,0,4,12,64,122066,28.9,57.8
740414,1,2,2,1,2,0,0,0,0,8,12,64,120071,13.98,27.96
740503,3,2,4,0,99,2,0,0,4,9,12,63,120019,33.47,133.88
740796,2,6,2,4,2,0,0,0,0,6,12,63,120954,16.11,32.22
740876,1,5,4,6,4,3,1,2,1,8,12,67,120882,40.83,163.32
741254,1,5,2,1,2,1,1,0,1,4,12,64,120943,15.7,31.4
741265,2,3,4,1,4,0,0,0,3,10,12,64,121333,115.01,460.04
741573,1,3,4,4,3,2,1,0,1,5,12,67,120972,12.6,50.4
741674,1,5,3,2,2,2,0,0,0,8,12,69,120844,12.35,37.05
741820,2,7,1,0,1,0,0,0,0,0,12,64,121033,33.9,33.9
741871,1,5,4,2,2,2,0,0,2,10,12,64,120068,30.65,122.6
742609,1,6,2,3,2,2,0,0,0,3,12,64,120073,21.35,42.7
742620,1,4,4,1,1,1,0,0,0,2,12,64,120301,15.56,62.24
742629,2,2,1,1,1,0,1,0,1,7,12,65,120137,42.66,42.66
742678,2,1,1,0,0,0,0,0,0,2,12,65,120137,104.19,104.19
742756,2,6,2,1,2,1,0,0,0,2,12,63,120022,12.58,25.16
742775,1,6,4,1,2,2,0,0,0,6,12,63,121802,32.98,131.92
743221,1,4,2,1,2,0,0,0,0,0,12,63,120023,11.08,22.16
743353,2,2,2,1,2,0,1,0,0,14,12,65,120118,24.6,49.2
743604,1,4,3,2,2,1,1,0,0,4,12,65,120103,20.07,60.21
743631,1,3,1,1,1,1,0,0,0,2,12,63,122036,22.81,22.81
743669,2,4,2,2,2,2,0,0,0,4,12,64,120296,44.13,88.26
744218,2,4,2,1,2,1,0,1,0,4,12,64,121767,13.05,26.1
744460,2,3,3,2,2,1,0,0,0,4,12,64,121954,42.33,126.99
744515,1,2,6,2,4,2,2,2,2,16,12,64,120043,24.68,148.08
744530,1,4,4,2,2,1,0,0,1,8,12,64,121432,56.48,225.92
744602,1,5,3,2,3,1,2,0,0,4,12,64,120071,19.5,58.5
744787,1,6,2,2,2,2,0,0,0,14,12,68,120217,12.41,24.82
744867,1,4,1,1,1,1,0,0,0,6,12,69,121634,23.57,23.57
745054,1,5,1,1,1,1,0,0,0,1,12,67,120541,13.97,13.97
745099,1,5,4,2,2,2,0,0,0,6,12,63,120321,35.2,140.8
745195,1,4,4,1,2,1,0,0,0,5,12,65,122016,49.1,196.4
745325,1,6,4,2,2,1,1,0,0,4,12,64,122109,32.11,128.44
745443,2,3,1,1,1,0,0,0,0,11,12,64,121177,25.24,25.24
745679,2,2,1,0,0,0,0,0,0,0,12,64,122056,14.42,14.42
745897,1,4,5,2,2,2,0,0,2,11,12,66,120157,16.51,82.55
746291,3,3,1,1,1,0,0,0,0,2,12,65,121983,15.43,15.43
746559,1,6,5,1,2,1,0,0,3,4,12,63,120952,29.64,148.2
746618,1,4,4,3,3,1,2,0,0,3,12,64,120071,18.97,75.88
746736,2,5,1,1,1,1,0,0,0,2,12,63,121312,4,4
746828,1,2,5,2,2,2,0,1,2,8,12,65,121238,42.77,213.85
747054,1,4,2,1,1,2,0,1,0,4,12,64,121696,24.89,49.78
747352,1,4,2,0,2,2,0,0,0,2,12,63,121899,16.38,32.76
747437,1,3,3,1,1,0,1,0,2,8,12,64,120371,28.28,84.84
747588,1,4,4,2,2,2,0,0,2,6,12,69,121635,28.64,114.56
747614,1,4,2,2,2,0,0,0,0,2,12,67,120211,9.6,19.2
747823,3,7,1,1,1,1,0,0,0,4,12,64,121458,24.14,24.14
747905,1,7,3,2,2,2,0,0,0,7,12,63,121290,25.44,76.32
748048,1,7,3,3,3,1,0,0,0,4,12,67,121548,101.94,305.82
748189,1,4,2,1,2,1,1,1,0,4,12,63,120013,14.18,28.36
748215,2,1,1,0,0,1,0,0,0,2,12,64,121584,67.75,67.75
748247,1,7,5,2,2,2,0,0,3,14,12,64,122073,36.22,181.1
748317,1,5,3,2,2,2,0,0,1,4,12,64,120371,21.35,64.05
748360,1,4,2,2,2,2,0,0,1,4,12,64,120035,25.54,51.08
748363,2,3,2,2,2,1,0,0,0,6,12,64,120044,57.09,114.18
748682,2,2,1,0,0,0,0,0,0,0,12,64,121426,8.17,8.17
748699,1,6,4,1,2,2,0,0,2,4,12,64,121694,17.02,68.08
748701,1,6,3,3,3,3,0,0,0,9,12,64,120062,17.2,51.6
748807,2,7,1,1,1,0,0,0,0,3,12,63,121075,14.9,14.9
748808,2,2,4,1,2,0,1,0,2,8,12,64,121164,68.9,275.6
749107,1,5,2,3,2,2,0,0,0,9,12,65,120394,22.95,45.9
749126,1,6,4,3,2,2,0,0,2,8,12,66,120501,43.72,174.88
749246,2,4,2,1,2,0,0,0,0,0,12,63,121828,13.09,26.18
749306,1,4,1,1,1,1,0,0,1,4,12,64,122091,38.31,38.31
749496,1,7,3,2,3,2,0,0,0,16,12,63,122039,26.38,79.14
749575,2,2,1,1,1,0,0,0,0,3,12,65,121531,11.39,11.39
749836,2,2,1,1,1,1,0,0,0,4,12,64,121771,52.95,52.95
749997,1,6,2,3,2,2,0,0,1,4,12,64,121965,14.38,28.76
750175,1,4,2,2,2,0,1,0,0,2,12,67,120556,14.91,29.82
750238,2,2,1,0,0,0,0,0,1,3,12,64,121961,28.83,28.83
750282,1,4,2,2,2,1,1,0,0,4,12,66,121218,14.59,29.18
750457,1,6,2,2,2,0,0,0,0,0,12,63,120321,22.27,44.54
750965,2,2,3,1,2,1,2,0,0,9,12,64,121132,17.78,53.34
751095,2,1,1,2,1,1,0,0,0,3,12,64,121960,28.83,28.83
751359,2,1,1,0,0,0,0,0,0,0,12,64,121775,28.02,28.02
752117,1,7,2,1,2,1,0,0,0,2,12,63,120019,9.77,19.54
752542,1,4,4,2,2,1,0,0,0,2,12,63,120347,30.32,121.28
752875,2,5,2,1,2,1,1,0,0,10,12,64,121165,32.99,65.98
753611,1,4,2,2,2,2,0,0,0,6,12,64,122095,15.34,30.68
753691,1,6,2,2,2,2,0,0,0,4,12,64,121247,18.17,36.34
753827,1,4,3,2,2,1,1,0,1,9,12,65,120140,16.71,50.13
753937,1,6,2,2,2,1,0,0,0,4,12,64,121443,8.26,16.52
753949,2,2,2,1,1,0,0,0,0,2,12,64,120061,21.31,42.62
754070,1,4,2,2,2,1,0,0,0,10,12,64,121580,12.24,24.48
754234,1,2,2,2,2,0,1,0,0,4,12,67,121820,16.08,32.16
754274,1,4,2,1,2,0,0,0,0,2,12,63,121299,9.13,18.26
754359,3,5,2,2,2,2,0,0,0,7,12,64,121597,19.83,39.66
754396,1,6,4,2,2,1,0,0,2,11,12,64,120032,3.13,12.52
754521,3,3,1,1,1,0,0,0,0,5,12,63,121801,15.34,15.34
754826,1,4,2,1,2,0,0,0,0,10,12,63,121300,9.95,19.9
755070,1,7,3,3,3,3,0,0,0,6,12,64,120076,40.56,121.68
755178,3,4,1,1,1,1,0,0,0,8,12,64,121597,20.72,20.72
755197,3,4,2,2,2,2,0,0,1,8,12,65,120118,25.94,51.88
755290,1,3,4,2,2,2,0,0,2,7,12,64,122079,29.37,117.48
755503,3,4,2,2,2,2,0,0,0,2,12,64,121128,12.64,25.28
755670,1,3,1,2,1,1,0,0,0,2,12,64,121603,30.31,30.31
755768,1,5,2,2,2,1,1,0,0,8,12,65,120140,36.42,72.84
755793,3,3,2,1,2,1,0,0,0,5,12,65,121500,33.46,66.92
755930,2,2,1,0,1,1,0,0,0,2,12,64,121180,32.23,32.23
755982,2,7,1,0,0,0,0,0,0,0,12,64,121771,42.85,42.85
756308,2,4,1,1,1,0,1,0,0,7,12,64,121952,49.86,49.86
756415,1,7,2,1,2,1,0,0,0,6,12,63,121867,13.95,27.9
757063,2,4,1,1,1,0,0,0,0,2,12,63,122043,10.21,10.21
757256,1,5,2,1,2,2,0,0,0,9,12,63,120013,27.15,54.3
757387,3,3,1,1,1,1,0,0,0,6,12,64,121263,17.93,17.93
757494,1,3,1,1,1,1,0,0,0,6,12,64,121605,22.09,22.09
757626,1,4,1,2,1,1,0,0,0,2,12,65,120397,6.13,6.13
757653,1,5,2,2,2,2,0,0,0,4,12,64,121417,15.42,30.84
757785,3,5,3,2,2,1,0,0,0,7,12,64,121457,37.3,111.9
757807,2,2,2,0,0,0,0,0,0,5,12,64,122056,18.58,37.16
757823,1,6,2,2,2,2,0,0,0,4,12,69,120273,14.57,29.14
758116,1,2,1,1,1,1,0,0,0,4,12,67,120604,11.7,11.7
758304,1,3,3,2,3,0,1,0,0,12,12,63,120349,11.51,34.53
758379,1,4,2,1,2,1,0,0,1,4,12,63,120022,10.03,20.06
758646,1,6,2,2,2,2,0,1,0,5,12,69,121008,29.93,59.86
758711,2,4,2,3,2,2,0,0,1,6,12,64,122068,42.87,85.74
758861,1,7,5,2,2,1,0,0,1,2,12,64,122076,40.53,202.65
759228,1,7,4,3,2,1,0,0,2,10,12,64,121416,21.06,84.24
759236,1,4,1,1,1,1,0,0,0,4,12,65,122121,16.36,16.36
759291,1,5,4,2,4,2,2,0,1,2,12,65,121342,29.85,119.4
759332,2,3,1,1,1,1,0,0,0,2,12,65,121000,16.26,16.26
759415,2,5,2,2,2,1,1,0,1,11,12,64,121333,44.13,88.26
759830,1,5,3,2,3,1,2,0,0,9,12,64,122079,29.09,87.27
759887,1,3,1,1,1,1,0,0,0,2,12,64,120372,27.33,27.33
760249,2,3,1,1,1,1,0,0,0,2,12,64,120368,32.78,32.78
760412,1,6,2,2,2,1,0,0,0,7,12,64,120297,7.69,15.38
760672,2,7,1,1,1,0,0,0,0,0,12,65,122123,8.16,8.16
761018,1,6,4,2,2,2,0,1,1,4,12,63,122038,55.71,222.84
761230,2,3,2,2,2,1,0,0,0,2,12,64,121177,40.27,80.54
761268,1,7,2,1,1,2,0,0,1,13,12,64,121798,14.23,28.46
761610,1,6,2,3,2,1,1,0,0,6,12,67,120578,9.6,19.2
761738,1,4,5,2,2,1,1,0,3,8,12,64,121424,46,230
762145,1,4,2,0,2,1,0,1,1,4,12,63,122038,24.61,49.22
762213,1,4,2,2,2,2,0,0,0,12,12,63,121444,17.02,34.04
762266,1,7,7,2,2,1,1,1,2,17,12,67,121548,13.99,97.93
762675,1,4,2,2,2,2,0,0,0,8,12,64,120064,33.01,66.02
762727,1,7,2,2,2,2,0,0,0,14,12,64,121144,15.3,30.6
762802,1,3,2,2,2,2,0,0,0,2,12,64,122079,27.09,54.18
763049,1,6,5,2,2,2,0,0,1,13,12,65,120103,19.58,97.9
763088,2,7,1,1,1,1,0,0,0,4,12,63,121094,19.59,19.59
763165,2,5,2,2,2,2,0,0,0,6,12,63,120991,22.45,44.9
763189,1,6,4,2,2,2,0,0,1,6,12,65,122128,28.88,115.52
763546,2,6,2,2,2,2,0,1,0,2,12,64,121165,21.74,43.48
763778,3,2,2,0,1,0,0,0,0,2,12,65,121494,19.46,38.92
763779,1,7,2,2,2,1,1,0,0,8,12,65,122125,9.71,19.42
764237,3,7,2,1,2,0,0,0,2,4,12,63,120011,67.46,134.92
764335,1,5,2,1,2,2,0,0,0,7,12,66,121742,110.78,221.56
764504,1,4,2,2,2,2,0,0,0,3,12,65,121350,16.67,33.34
764561,1,7,2,2,2,0,0,0,0,2,12,63,121045,9.95,19.9
764794,1,4,4,2,2,1,1,0,0,2,12,66,120497,53.64,214.56
764882,1,7,3,3,2,1,0,0,0,4,12,63,121093,21.54,64.62
764982,1,5,2,3,2,2,0,0,0,4,12,63,120352,45.3,90.6
765488,2,2,1,1,1,1,0,0,0,4,12,64,121161,25.25,25.25
765663,1,6,3,5,3,1,1,1,1,7,12,68,121810,24.27,72.81
765813,2,3,1,1,1,1,0,0,0,4,12,64,121438,40.51,40.51
766008,2,3,1,1,1,1,0,0,0,4,12,63,120343,24.67,24.67
766020,1,4,2,2,2,2,0,0,0,6,12,64,121965,31.27,62.54
766115,1,4,5,3,2,2,1,0,1,5,12,64,121424,35.66,178.3
766303,2,4,2,1,2,0,0,0,0,0,12,64,120368,14.73,29.46
766489,3,3,1,1,1,1,0,0,0,2,12,65,121188,41.98,41.98
766637,1,4,2,2,2,2,0,0,0,7,12,66,120497,17.89,35.78
766704,1,2,1,0,0,0,0,0,0,2,12,64,122086,5.5,5.5
766809,1,3,1,1,1,1,0,0,0,2,12,65,121999,27.89,27.89
766813,1,4,4,2,3,2,2,0,1,8,12,64,120044,32.16,128.64
767052,2,3,1,1,1,1,0,0,0,2,12,65,122020,36.66,36.66
767164,1,7,1,1,1,0,0,0,0,2,12,67,121823,49.76,49.76
767474,2,3,1,2,1,0,0,0,1,1,12,64,120951,61.15,61.15
767485,1,5,2,2,2,2,0,0,0,8,12,64,121040,14.37,28.74
767546,1,4,1,1,1,1,0,0,0,4,12,63,120011,30.72,30.72
767788,2,5,2,2,2,2,0,0,0,4,12,64,120981,15.33,30.66
768022,1,7,1,1,1,0,0,0,0,2,12,67,120618,25.16,25.16
768841,1,7,1,1,0,0,0,0,0,0,12,63,121906,10.06,10.06
768980,1,4,4,3,3,3,0,0,1,14,12,64,120066,32.7,130.8
769000,2,6,3,2,2,2,0,0,0,12,12,63,121828,22.39,67.17
769095,2,2,1,0,0,0,0,0,0,2,12,64,122056,14.42,14.42
769243,1,4,1,1,1,1,0,0,0,3,12,64,120039,4.92,4.92
769711,2,7,2,1,2,1,1,0,1,8,12,63,121117,18,36
770224,2,5,2,2,2,0,0,0,0,10,12,65,120996,18.57,37.14
770450,2,5,4,2,2,2,0,0,1,4,12,64,122083,30.13,120.52
770472,1,2,1,1,1,0,0,0,0,4,12,64,122093,4.17,4.17
770609,1,7,4,2,2,2,0,1,2,4,12,69,120844,102.14,408.56
771263,3,6,3,1,2,2,0,0,0,10,12,63,120323,11.62,34.86
771517,1,3,1,1,1,0,0,0,0,4,12,69,121634,16.88,16.88
771937,1,5,3,2,2,2,0,0,0,7,12,69,121634,25.89,77.67
772118,1,4,3,2,2,1,0,0,0,7,12,64,122089,13.71,41.13
772368,2,3,1,1,1,1,0,0,0,3,12,64,121279,23.02,23.02
772455,1,5,2,2,2,0,2,0,0,20,12,64,121048,22.57,45.14
772585,1,4,1,1,1,1,0,0,0,4,12,64,121240,12.61,12.61
772705,1,7,2,2,2,1,1,0,0,2,12,64,121947,20,40
772758,1,4,2,2,2,0,1,0,0,6,12,64,121435,13.11,26.22
772862,1,6,2,2,2,2,0,0,0,2,12,65,120103,22.95,45.9
772966,1,4,5,2,3,2,0,0,0,6,12,69,121147,31.02,155.1
773317,1,4,1,1,1,1,0,0,0,4,12,64,121603,21.9,21.9
773341,1,3,1,1,1,1,0,0,0,4,12,65,122026,12.54,12.54
773386,1,6,5,2,3,2,0,0,3,8,12,64,121435,24.37,121.85
773416,2,1,3,1,3,2,0,0,0,5,12,64,121333,42.76,128.28
773439,1,2,1,1,1,0,0,0,1,2,12,64,120054,8.72,8.72
774233,1,4,3,1,1,1,0,0,2,8,12,65,122140,11.7,35.1
774407,3,3,1,1,1,1,0,0,0,2,12,64,122086,24.14,24.14
775149,1,5,3,3,3,2,0,0,0,3,12,65,120336,6.63,19.89
775153,2,4,1,3,1,1,0,0,0,8,12,67,121217,21.43,21.43
775198,2,6,2,2,2,1,0,0,0,0,12,69,121221,32.21,64.42
775238,1,6,3,2,2,2,0,0,0,6,12,65,120103,28.81,86.43
775331,2,1,1,1,1,0,0,0,0,3,12,64,122047,13.8,13.8
775416,1,7,2,2,2,2,0,0,0,7,12,63,122038,20.93,41.86
775646,2,3,1,1,1,1,0,0,0,6,12,64,121926,17.18,17.18
775749,1,2,1,0,0,0,0,0,0,2,12,64,122059,9.31,9.31
776022,1,4,2,1,99,2,0,0,0,6,12,64,122078,38.85,77.7
776536,1,6,4,2,2,2,0,0,2,6,12,66,121218,21.52,86.08
776655,2,4,2,1,1,2,0,0,0,4,12,64,122092,23.21,46.42
776680,1,3,2,2,2,1,0,0,1,2,12,64,121974,43.69,87.38
776769,2,7,2,1,1,2,0,0,0,4,12,64,121333,21.69,43.38
777026,1,7,2,3,2,0,2,2,0,4,12,64,120951,8.85,17.7
777409,1,6,2,1,2,1,1,0,1,6,12,64,122051,13.34,26.68
777885,1,4,1,1,1,1,0,0,0,10,12,64,120032,81.66,81.66
778112,3,6,3,3,3,2,1,0,0,9,12,64,121425,29,87
778162,1,6,3,2,2,1,0,0,0,10,12,63,120349,32.78,98.34
778315,1,6,4,2,2,2,0,0,0,6,12,63,122038,23.7,94.8
778696,3,2,2,1,1,0,0,0,0,8,12,65,121486,10.95,21.9
779008,2,7,1,0,0,0,0,0,0,0,12,65,122123,16.02,16.02
779125,2,7,1,1,1,1,0,0,0,2,12,64,120054,43.75,43.75
779146,1,4,2,0,2,2,0,0,0,6,12,64,121585,26.56,53.12
779293,2,4,1,1,1,1,0,0,0,4,12,64,121703,36.3,36.3
779498,1,7,3,1,2,1,0,0,0,2,12,64,121761,16.65,49.95
779517,1,4,3,2,2,1,0,0,0,4,12,64,122078,18.39,55.17
779650,1,2,4,1,1,0,0,0,2,6,12,65,121391,22.92,91.68
779976,1,6,3,3,3,1,2,2,1,5,12,66,120875,37.96,113.88
780018,2,3,2,0,1,2,0,0,0,7,12,64,121065,25.67,51.34
780102,1,7,2,0,0,0,0,0,0,2,12,64,121278,12.38,24.76
780309,2,3,1,1,1,1,0,0,0,2,12,63,120991,16.13,16.13
780409,1,6,5,3,4,2,1,2,2,3,12,63,121708,31.99,159.95
780441,1,6,4,4,4,4,0,0,0,7,12,64,120067,25.18,100.72
780984,1,2,1,2,1,0,0,0,0,2,12,65,120394,13.44,13.44
781017,1,4,3,2,2,1,0,0,0,3,12,66,120497,5.31,15.93
781192,1,7,3,1,99,0,0,0,2,2,12,65,120103,23.47,70.41
781287,1,5,4,1,2,2,0,1,1,8,12,69,121634,17.61,70.44
781339,1,5,2,2,2,2,0,0,0,10,12,65,120394,18.14,36.28
781429,2,5,2,2,2,0,1,0,0,4,12,64,121130,17.77,35.54
781894,1,2,1,1,1,0,0,0,0,3,12,65,120114,11.19,11.19
781912,2,1,1,0,1,0,0,0,0,0,12,65,121199,26.44,26.44
781944,1,7,2,2,2,0,0,0,0,0,12,65,121492,22.88,45.76
782037,1,6,4,2,2,2,0,1,1,3,12,64,120074,26.16,104.64
782172,1,7,2,3,2,2,0,0,0,9,12,67,121714,5.84,11.68
782340,1,7,2,2,2,2,0,1,0,8,12,65,121492,21.32,42.64
782442,1,4,3,1,2,1,0,0,1,6,12,64,120039,14.56,43.68
782450,1,6,1,2,1,1,0,0,0,5,12,63,120003,30.04,30.04
782914,1,5,2,2,2,2,0,0,0,4,12,64,120064,19.15,38.3
783253,2,2,2,1,1,1,0,0,0,2,12,65,120137,42.51,85.02
783281,2,7,1,1,1,1,0,0,0,2,12,64,121430,77.22,77.22
783389,1,7,2,1,2,0,0,0,0,6,12,63,120023,9.45,18.9
783869,3,3,1,1,1,1,0,0,0,2,12,64,120981,13.08,13.08
783870,1,5,3,2,2,2,0,0,1,6,12,68,121213,34.27,102.81
784154,2,2,2,1,1,1,0,0,0,6,12,64,121966,40.4,80.8
784597,1,6,4,1,2,2,0,0,1,12,12,63,121687,14.15,56.6
784628,2,4,1,0,1,1,0,0,0,2,12,64,121164,20.11,20.11
784699,2,3,2,1,2,0,0,0,0,6,12,64,121934,10.15,20.3
784874,1,4,4,2,2,2,0,0,0,4,12,64,122069,10.65,42.6
785308,1,6,2,2,2,2,0,1,0,6,12,63,120019,11.34,22.68
785379,3,1,3,0,2,0,0,0,3,6,12,63,120019,33.2,99.6
785427,1,6,3,2,2,2,0,0,0,6,12,65,121366,22.67,68.01
785480,1,7,3,3,3,2,0,1,0,10,12,65,121487,8.89,26.67
785554,1,5,4,4,3,1,1,0,1,18,12,65,120126,22.05,88.2
785565,2,4,1,1,1,1,0,0,0,2,12,65,120333,10.41,10.41
785721,1,4,2,1,2,0,0,0,0,12,12,63,122045,8.74,17.48
786014,2,7,2,0,0,0,0,0,0,0,12,64,121031,18.58,37.16
786074,1,5,2,2,2,0,0,0,0,13,12,64,121418,12.79,25.58
786120,3,2,2,0,0,0,0,0,0,7,12,64,122066,16.62,33.24
786866,3,6,3,2,2,2,0,0,1,6,12,64,122086,38.82,116.46
786910,1,2,3,0,99,2,1,0,0,7,12,64,121919,26.09,78.27
786956,1,7,2,2,2,2,0,0,0,6,12,63,120019,9.77,19.54
787217,2,6,2,1,2,1,1,0,0,2,12,63,120991,16.11,32.22
787222,1,3,2,1,2,0,0,0,0,4,12,67,120635,14.91,29.82
787407,3,7,2,2,2,2,0,0,0,2,12,65,122128,24.36,48.72
787568,1,5,3,2,2,2,0,0,0,6,12,64,122083,32.7,98.1
787669,1,4,4,2,2,2,0,0,0,6,12,64,121602,42.37,169.48
787689,3,4,1,1,1,1,0,0,0,2,12,64,121426,22.61,22.61
787872,3,4,2,2,2,0,0,0,0,11,12,67,121217,15.64,31.28
787991,1,7,4,3,3,1,2,0,1,12,12,65,121238,30.11,120.44
788039,2,3,3,1,1,1,0,0,2,5,12,64,120296,24.78,74.34
788111,2,4,2,2,2,2,0,0,0,6,12,64,120368,15.33,30.66
788197,2,5,2,2,2,2,0,0,0,4,12,64,120296,44.13,88.26
788280,2,4,3,2,99,3,0,0,0,10,12,64,121452,66.66,199.98
788312,2,3,1,1,1,1,0,0,0,5,12,64,120058,23.69,23.69
788576,2,4,2,1,2,2,0,1,1,6,12,64,120368,15.33,30.66
789392,3,4,1,1,1,1,0,0,0,2,12,64,121132,20.39,20.39
789459,1,5,2,2,2,1,0,0,0,9,12,64,121603,22.83,45.66
789501,1,7,3,5,2,2,0,0,0,6,12,64,120051,16.86,50.58
789643,1,6,4,2,2,2,0,0,0,6,12,64,121272,5.73,22.92
789808,2,2,2,1,2,1,0,0,0,2,12,64,121442,15.3,30.6
789834,2,2,1,1,1,1,0,0,0,3,12,63,121210,24.7,24.7
789984,1,6,2,3,2,2,0,0,0,6,12,67,121540,36.8,73.6
790067,2,2,1,0,1,0,0,0,0,2,12,64,120981,28.67,28.67
790083,1,4,1,1,1,1,0,0,0,4,12,64,120068,22.32,22.32
790148,1,4,5,2,2,1,0,0,0,6,12,65,121991,30.2,151
790539,3,7,1,0,1,0,0,0,0,2,12,64,121128,5.34,5.34
790631,2,2,1,1,1,1,0,0,0,2,12,64,121934,22.21,22.21
790690,1,2,2,1,1,0,1,0,1,3,12,63,121121,5.71,11.42
790756,1,6,5,2,2,2,0,0,1,5,12,63,120019,16.06,80.3
